ID,DATE,TYPE,KIA,WIA,CITY,REGION,COUNTRY,DETAILS,GROUP,REMARKS,TEXT
411,2015 JAN 16,UNKNOWN,0,0,Kiev,KIEV,UKRAINE,Detonation of a device,,Arkhitektora Nikolayeva Street.,Detonation of a device Arkhitektora Nikolayeva Street.
412,2015 JAN 16,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,Detonation of a device close to a Diamantbank office,,Troitskaya Street,Detonation of a device close to a Diamantbank office Troitskaya Street
413,2015 JAN 16,UNKNOWN,0,0,Rozkishne,LUHANSK ,UKRAINE,A road bridge over railway was damaged by a controlled detonation,,,A road bridge over railway was damaged by a controlled detonation 
414,2015 JAN 13,RCIED,0,2,Stanytsya Luhanska,LUHANSK ,UKRAINE,A device was detonated at the pass of a military vehicle,,,A device was detonated at the pass of a military vehicle 
415,2015 JAN 12,CACHE/FOUND,0,0,Artemivskiy,DONETSK,UKRAINE,SBU seized some weaponry along with an IED and several detonators,,,SBU seized some weaponry along with an IED and several detonators 
416,2015 JAN 11,TIME DELAY,0,0,Nikopol,DNIPROPETROVSK,UKRAINE,One device explode & two more were disposed in New Post office,,"Two-litre bottle with unknown substance, wires and a timer","One device explode & two more were disposed in New Post office Two-litre bottle with unknown substance, wires and a timer"
417,2015 JAN 05,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A device was detonated against a volunteer centre,,Gimnazicheskaya Street with Bolshaya Arnautskaya Street,A device was detonated against a volunteer centre Gimnazicheskaya Street with Bolshaya Arnautskaya Street
418,2015 JAN 04,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A device was detonated against Euro-Maydan coordination office,,,A device was detonated against Euro-Maydan coordination office 
419,2015 JAN 04,HOAX/FALSE,0,0,Kherson,KHERSON,UKRAINE,Call reporting IED - First Responders action - no explosive,,River port,Call reporting IED - First Responders action - no explosive River port
420,2015 JAN 03,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A device was detonated in a tank car inside a railway station,,Peresyp station,A device was detonated in a tank car inside a railway station Peresyp station
421,2015 JAN 01,UNKNOWN,0,1,Kirillovka,ZAPORIZHYE,UKRAINE,A drunk man was injured due to a device he was carrying,,Inside a store,A drunk man was injured due to a device he was carrying Inside a store
422,2014 DEC 31,UNKNOWN,0,0,Mikolayiv,MIKOLAYIV,UKRAINE,An IED was detonated in front of a flat door,,Azure Street. A suspect was detained.,An IED was detonated in front of a flat door Azure Street. A suspect was detained.
423,2014 DEC 30,HOAX/FALSE,0,0,Simferopol,CRIMEA,UKRAINE,Suspected IED - First Responders action - no explosive,,Simferopol airport,Suspected IED - First Responders action - no explosive Simferopol airport
424,2014 DEC 30,CACHE/FOUND,0,0,Zolotonosh,CHERNIVTSI,UKRAINE,"IED components, explosive precursors and manuals were seized",,In the flat of a man accused of throwing grenades,"IED components, explosive precursors and manuals were seized In the flat of a man accused of throwing grenades"
425,2014 DEC 29,UNKNOWN,0,2,Starobelsk,LUHANSK,UKRAINE,A device detonated during an antiterrorism operation,,"Near the city park, hidden inside a garbage bin","A device detonated during an antiterrorism operation Near the city park, hidden inside a garbage bin"
426,2014 DEC 29,PROJECTED,0,0,Zhitomir,ZHITOMYR,UKRAINE,A device was detonated in the yard affecting 2 vehicles,,Central Department of the Ministry of Revenue and Duties,A device was detonated in the yard affecting 2 vehicles Central Department of the Ministry of Revenue and Duties
427,2014 DEC 29,UNKNOWN,0,0,Kiev,KIEV,UKRAINE,A device was detonated near a gas station,,Troeshchina district,A device was detonated near a gas station Troeshchina district
428,2014 DEC 27,UNKNOWN,1,0,Odessa,ODESSA,UKRAINE,A man died due to the detonation of a device he was carrying,,Sedegskaya Street,A man died due to the detonation of a device he was carrying Sedegskaya Street
429,2014 DEC 27,S-PBIED,1,0,Kherson,KHERSON,UKRAINE,A man blown himself and a second IED was disposed,,Inside currency exchange offices after asking for money,A man blown himself and a second IED was disposed Inside currency exchange offices after asking for money
430,2014 DEC 26,CACHE/FOUND,0,0,Dnipropetrovsk,DNIPROPETROVSK,UKRAINE,Some explosive fuzes were found near a water pump station,,Some other munition was found too during the search,Some explosive fuzes were found near a water pump station Some other munition was found too during the search
431,2014 DEC 25,HOAX/FALSE,0,0,Odessa,ODESSA,UKRAINE,Call reporting IED - First Responders action - no explosive,,Inside electrical train Odessa-Balta,Call reporting IED - First Responders action - no explosive Inside electrical train Odessa-Balta
432,2014 DEC 25,UNKNOWN,1,1,TBD,LUHANSK,UKRAINE,A military vehicle was affected by a roadside device,,,A military vehicle was affected by a roadside device 
433,2014 DEC 25,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,A device was detonated,,Close to a store Azhur in Rymarskaya Street,A device was detonated Close to a store Azhur in Rymarskaya Street
434,2014 DEC 25,HOAX/FALSE,0,0,Odessa,ODESSA,UKRAINE,Call reporting IED - First Responders action - no explosive,,Malinovsky District Court,Call reporting IED - First Responders action - no explosive Malinovsky District Court
435,2014 DEC 24,CACHE/FOUND,0,0,Novomoskovsk,DNIPROPETROVSK,UKRAINE,"Some (24) IEDs, explosive & detonators found after detention",,Three detainees ,"Some (24) IEDs, explosive & detonators found after detention Three detainees "
436,2014 DEC 24,UNKNOWN,1,2,Kiev,KIEV,UKRAINE,Detonation of a device inside a hostel,,Sapernoye Pole Street.,Detonation of a device inside a hostel Sapernoye Pole Street.
437,2014 DEC 23,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A device detonated in railway after the pass of a freight train,,Zastava-1 station,A device detonated in railway after the pass of a freight train Zastava-1 station
438,2014 DEC 23,UNKNOWN,0,0,Mariupol,DONETSK,UKRAINE,A railway bridge across the river Kalchik was blown up,,Km 1260,A railway bridge across the river Kalchik was blown up Km 1260
439,2014 DEC 23,UNKNOWN,0,6,TBD,LUHANSK ,UKRAINE,A device was detonated against a check -point,,,A device was detonated against a check -point 
440,2014 DEC 23,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A bag with device was laid under a car and caused a detonation,,"Zhukovskogo Street, near office of the Council for Public Safety","A bag with device was laid under a car and caused a detonation Zhukovskogo Street, near office of the Council for Public Safety"
441,2014 DEC 23,CACHE/FOUND,0,0,Lisichansk,LUHANSK ,UKRAINE,Some quantities of TNT were seized inside a vehicle,,More ammunition was found inside the garage,Some quantities of TNT were seized inside a vehicle More ammunition was found inside the garage
442,2014 DEC 22,UNKNOWN,0,0,Krasne ,KIEV,UKRAINE,A car was destroyed by the detonation of a device,,It is not clear if the device was emplaced or transported in a car,A car was destroyed by the detonation of a device It is not clear if the device was emplaced or transported in a car
443,2014 DEC 19,CACHE/FOUND,0,0,Kiev,KIEV,UKRAINE,Detention of a woman wearing a bag with RCIED (3 Kg TNT equivalent),,Device included an anti-tamper switch and fragmentation,Detention of a woman wearing a bag with RCIED (3 Kg TNT equivalent) Device included an anti-tamper switch and fragmentation
444,2014 DEC 17,PROJECTED,0,0,Apostolovo,DNIPROPETROVSK,UKRAINE,A homemade grenade thrown against Apostolovo City Council,,,A homemade grenade thrown against Apostolovo City Council 
445,2014 DEC 10,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,An 2 Kg TNT equivalent IED contained inside a bag blown up,,A woman was seen laying the bag,An 2 Kg TNT equivalent IED contained inside a bag blown up A woman was seen laying the bag
446,2014 DEC 09,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Canadian embassy,Call reporting IED - First Responders action - no explosive Canadian embassy
447,2014 DEC 09,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A device was detonated against a volunteer centre in Admiralsky St,,"1 Kg TNT equivalent against ""Dalia's Hundred Severin"" facilities","A device was detonated against a volunteer centre in Admiralsky St 1 Kg TNT equivalent against ""Dalia's Hundred Severin"" facilities"
448,2014 DEC 09,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,IED detonated against a memorial to Ukrainian insurgent Army,,,IED detonated against a memorial to Ukrainian insurgent Army 
449,2014 DEC 06,UNKNOWN,0,0,Pisky,DONETSK,UKRAINE,A ralway bridge was damaged by a detonation,,"Krasnoarmiysk-Hrodivka, 6 beam spans & network were damaged","A ralway bridge was damaged by a detonation Krasnoarmiysk-Hrodivka, 6 beam spans & network were damaged"
450,2014 DEC 05,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,'Zmievskaya' heating power station,Call reporting IED - First Responders action - no explosive 'Zmievskaya' heating power station
451,2014 DEC 02,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Central railway station,Call reporting IED - First Responders action - no explosive Central railway station
452,2014 DEC 02,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,A device was detonated against a patriotic souvenir shop,,"""Patriot"" shop","A device was detonated against a patriotic souvenir shop ""Patriot"" shop"
453,2014 DEC 02,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,A device was detonated close to the gate of a military base,,Proskura Street,A device was detonated close to the gate of a military base Proskura Street
454,2014 DEC 02,HOAX/FALSE,0,0,Odessa,ODESSA,UKRAINE,Call reporting IED - First Responders action - no explosive,,"South Region military prosecutorÍs office,  Pirogovskaya Street","Call reporting IED - First Responders action - no explosive South Region military prosecutorÍs office,  Pirogovskaya Street"
455,2014 NOV 28,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Kyivgorstroy building, 2 supermarkets, one shopping centre","Call reporting IED - First Responders action - no explosive Kyivgorstroy building, 2 supermarkets, one shopping centre"
456,2014 NOV 27,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"School, ""Klovskaya"" metro station, Post office, CAN Embassy","Call reporting IED - First Responders action - no explosive School, ""Klovskaya"" metro station, Post office, CAN Embassy"
457,2014 NOV 26,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Yuzny railway station, ATB supermarket","Call reporting IED - First Responders action - no explosive Yuzny railway station, ATB supermarket"
458,2014 NOV 25,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,State Regional Administration building,Call reporting IED - First Responders action - no explosive State Regional Administration building
459,2014 NOV 24,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,Device detonated beside a military facility,,Outer fence was damaged in Victory Street,Device detonated beside a military facility Outer fence was damaged in Victory Street
460,2014 NOV 24,HOAX/FALSE,0,0,Lutsk,VOLYN,UKRAINE,Call reporting IED - First Responders action - no explosive,,City Council,Call reporting IED - First Responders action - no explosive City Council
461,2014 NOV 21,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,Device detonated in a railway station,,Osnova railway station,Device detonated in a railway station Osnova railway station
462,2014 NOV 21,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,City Council,Call reporting IED - First Responders action - no explosive City Council
463,2014 NOV 20,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,Device detonated near Military Hospital,,Beside an electric substation transformer in Trinkler Street ,Device detonated near Military Hospital Beside an electric substation transformer in Trinkler Street 
464,2014 NOV 20,HOAX/FALSE,0,0,Ternopol,TERNOPOL,UKRAINE,Call reporting IED - First Responders action - no explosive,,Central Office Ukrainian Service,Call reporting IED - First Responders action - no explosive Central Office Ukrainian Service
465,2014 NOV 18,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"UZD railway station, Regional Energy Corporation building","Call reporting IED - First Responders action - no explosive UZD railway station, Regional Energy Corporation building"
466,2014 NOV 17,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Ave Plaza shopping mall,Call reporting IED - First Responders action - no explosive Ave Plaza shopping mall
467,2014 NOV 17,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Darnitsa metro station, Teatralnaya metro station","Call reporting IED - First Responders action - no explosive Darnitsa metro station, Teatralnaya metro station"
468,2014 NOV 17,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Ukrainian-Polish Bussines Center,Call reporting IED - First Responders action - no explosive Ukrainian-Polish Bussines Center
469,2014 NOV 16,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Krasnoarmeyskaya railway station,Call reporting IED - First Responders action - no explosive Krasnoarmeyskaya railway station
470,2014 NOV 14,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Zolotye Vorota metro station,Call reporting IED - First Responders action - no explosive Zolotye Vorota metro station
471,2014 NOV 12,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Darnitsa metro station, railway ticketing, entertainment center","Call reporting IED - First Responders action - no explosive Darnitsa metro station, railway ticketing, entertainment center"
472,2014 NOV 12,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Rovno railway station, Ivano-Frankovsk railway station","Call reporting IED - First Responders action - no explosive Rovno railway station, Ivano-Frankovsk railway station"
473,2014 NOV 12,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Zavod Imeny Malysheva metro station,Call reporting IED - First Responders action - no explosive Zavod Imeny Malysheva metro station
474,2014 NOV 11,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Central Elections Commission, McDonalds & residential area","Call reporting IED - First Responders action - no explosive Central Elections Commission, McDonalds & residential area"
475,2014 NOV 10,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,One man was detained after his call reporting several IEDs,Call reporting IED - First Responders action - no explosive One man was detained after his call reporting several IEDs
476,2014 NOV 09,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Central train station,Call reporting IED - First Responders action - no explosive Central train station
477,2014 NOV 09,UNKNOWN,0,0,Novopokrovka,KHARKIV,UKRAINE,Detonation damaged a cargo truck in a railway station,,"Eskhar station, in the way from Osnova station to Kupiansk","Detonation damaged a cargo truck in a railway station Eskhar station, in the way from Osnova station to Kupiansk"
478,2014 NOV 09,TIME DELAY,0,11,Kharkiv,KHARKIV,UKRAINE,Attack against a pub,,"A package was laid inside ""Stina"" pub before detonating","Attack against a pub A package was laid inside ""Stina"" pub before detonating"
479,2014 NOV 05,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"""Maidan Nezalezhnosty"" and ""Kreshchatik"" metro stations","Call reporting IED - First Responders action - no explosive ""Maidan Nezalezhnosty"" and ""Kreshchatik"" metro stations"
480,2014 NOV 04,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,State Fiscal Service Central Department,Call reporting IED - First Responders action - no explosive State Fiscal Service Central Department
481,2014 NOV 03,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Teatralnaya station & 2 Regional Administration buildings,Call reporting IED - First Responders action - no explosive Teatralnaya station & 2 Regional Administration buildings
482,2014 NOV 02,RCIED,2,2,Mariupol,DONETSK,UKRAINE,A car detonated during check in a road control,,Explosion when driver was opening the trunk (RCIED reported),A car detonated during check in a road control Explosion when driver was opening the trunk (RCIED reported)
483,2014 OCT 27,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Regional administration building,Call reporting IED - First Responders action - no explosive Regional administration building
484,2014 OCT 25,CACHE/FOUND,0,0,Mariupol,DONETSK,UKRAINE,IED seized during a search in the house of a suspect,,,IED seized during a search in the house of a suspect 
485,2014 OCT 24,CACHE/FOUND,0,0,Odessa,ODESSA,UKRAINE,IEDs seized during the detention of 11 suspects of terrorism,,,IEDs seized during the detention of 11 suspects of terrorism 
486,2014 OCT 23,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Administration building & supermarket,Call reporting IED - First Responders action - no explosive Administration building & supermarket
487,2014 OCT 22,CACHE/FOUND,0,0,Odessa,ODESSA,UKRAINE,Explosives seized during a train wagon search,,A man was detained,Explosives seized during a train wagon search A man was detained
488,2014 OCT 22,CACHE/FOUND,0,0,Mariupol,DONETSK,UKRAINE,IED seized in a detention,,,IED seized in a detention 
489,2014 OCT 19,HOAX/FALSE,0,0,Chernivtsi,CHERNIVTSI,UKRAINE,Call reporting IED - First Responders action - no explosive,,Central train station,Call reporting IED - First Responders action - no explosive Central train station
490,2014 OCT 17,UNKNOWN,0,0,Kolomak,KHARKIV,UKRAINE,Detonation against railroad,,Basis - Poltava railway,Detonation against railroad Basis - Poltava railway
491,2014 OCT 17,PROJECTED,0,1,Kiev,KIEV,UKRAINE,Homemade grenade against a member of PeopleÇs Front Party,,,Homemade grenade against a member of PeopleÇs Front Party 
492,2014 OCT 16,UNKNOWN,0,0,Mariupol,DONETSK,UKRAINE,IED detonation damaged a military transport vehicle,,,IED detonation damaged a military transport vehicle 
493,2014 OCT 14,UNKNOWN,2,6,Trehizbenka,LUHANSK ,UKRAINE,IED detonation affecting a platoon,,"Reported as ""Daisy Chain""","IED detonation affecting a platoon Reported as ""Daisy Chain"""
494,2014 OCT 13,HOAX/FALSE,0,0,Kharkiv,KHARKIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Metro station ñMalyshev Factoryî, (2014Çs 12th false IED report)","Call reporting IED - First Responders action - no explosive Metro station ñMalyshev Factoryî, (2014Çs 12th false IED report)"
495,2014 OCT 13,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Metro stations ñVokzalnayaî & ""Universitet""","Call reporting IED - First Responders action - no explosive Metro stations ñVokzalnayaî & ""Universitet"""
496,2014 OCT 08,UNKNOWN,0,0,Sentyanivka,LUHANSK,UKRAINE,Railway was damaged by a detonation,,Sentyanivka station from Luhansk to Kiev,Railway was damaged by a detonation Sentyanivka station from Luhansk to Kiev
497,2014 SEP 29,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,Railway was damaged by a detonation,,Odessa-Peresip station,Railway was damaged by a detonation Odessa-Peresip station
498,2014 SEP 26,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,IED detonations in 2 buildings,,Lawyer office & PrivatBank office in supermarket Brusnichka,IED detonations in 2 buildings Lawyer office & PrivatBank office in supermarket Brusnichka
499,2014 SEP 26,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Metro Stations ñUniversitetî and ñSyretzî,Call reporting IED - First Responders action - no explosive Metro Stations ñUniversitetî and ñSyretzî
500,2014 SEP 22,HOAX/FALSE,0,0,Rivne,RIVNE,UKRAINE,Call reporting IED - First Responders action - no explosive,,Regional State Administration building,Call reporting IED - First Responders action - no explosive Regional State Administration building
501,2014 SEP 22,HOAX/FALSE,0,0,Ternopol,TERNOPOL,UKRAINE,Call reporting IED - First Responders action - no explosive,,Regional State Administration building,Call reporting IED - First Responders action - no explosive Regional State Administration building
502,2014 SEP 22,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Metro station ñUniversitetî & Central Post Office,Call reporting IED - First Responders action - no explosive Metro station ñUniversitetî & Central Post Office
503,2014 SEP 21,CACHE/FOUND,0,0,Yunokommunarovsk,LUHANSK,UKRAINE,15 Kg TNT seized in a road control,,,15 Kg TNT seized in a road control 
504,2014 SEP 20,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Ukrinform News, Ukrayina hotel & Khreshchatyk street","Call reporting IED - First Responders action - no explosive Ukrinform News, Ukrayina hotel & Khreshchatyk street"
505,2014 SEP 20,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Lviv airport,Call reporting IED - First Responders action - no explosive Lviv airport
506,2014 SEP 20,HOAX/FALSE,0,0,Chernihiv,CHERNIHIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Military enlistement office & Police station.,Call reporting IED - First Responders action - no explosive Military enlistement office & Police station.
507,2014 SEP 19,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"ñChannel 5î, Central Election Commission& State Administration","Call reporting IED - First Responders action - no explosive ñChannel 5î, Central Election Commission& State Administration"
508,2014 SEP 19,CACHE/FOUND,0,0,Kherson,KHERSON,UKRAINE,A man was detained while transporting explosives in a car,,There is a group behind. Explosives (TNT) & detonators found,A man was detained while transporting explosives in a car There is a group behind. Explosives (TNT) & detonators found
509,2014 SEP 17,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"National Guard facility, Stryiskyi Park & Lviv Railway Station","Call reporting IED - First Responders action - no explosive National Guard facility, Stryiskyi Park & Lviv Railway Station"
510,2014 SEP 16,HOAX/FALSE,0,0,Dnipropetrovsk,DNIPROPETROVSK,UKRAINE,Call reporting IED - First Responders action - no explosive,,Regional State Administration,Call reporting IED - First Responders action - no explosive Regional State Administration
511,2014 SEP 15,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,Central metro station,Calls reporting IED - First Responders action - no explosive Central metro station
512,2014 SEP 13,CACHE/FOUND,0,0,Odessa,ODESSA,UKRAINE,"Explosives, precursors and detonators seized during detention",,A group was detained,"Explosives, precursors and detonators seized during detention A group was detained"
513,2014 SEP 13,CACHE/FOUND,0,0,Mikolayiv,MIKOLAYV,UKRAINE,3 detainees when trying to blow a railway bridge up,,Plastic explosive & detonators were seized,3 detainees when trying to blow a railway bridge up Plastic explosive & detonators were seized
514,2014 SEP 13,UNKNOWN,0,0,Mariupol,DONETSK,UKRAINE,Road bridge was blown up,,Pavlopolsky bridge,Road bridge was blown up Pavlopolsky bridge
515,2014 SEP 12,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,Metro station ñLev Tolstoy Squareî & ñChannel 5î building,Calls reporting IED - First Responders action - no explosive Metro station ñLev Tolstoy Squareî & ñChannel 5î building
516,2014 SEP 11,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,"Metro station ñLev Tolstoy Squareî, Central Election Commission","Calls reporting IED - First Responders action - no explosive Metro station ñLev Tolstoy Squareî, Central Election Commission"
517,2014 SEP 10,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,TsVK building,Calls reporting IED - First Responders action - no explosive TsVK building
518,2014 SEP 10,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,metro stations Darnitsya and Nivki,Calls reporting IED - First Responders action - no explosive metro stations Darnitsya and Nivki
519,2014 SEP 08,UNKNOWN,0,0,Odessa,ODESSA,UKRAINE,Device was found attached to a billboard,,TIME DELAY switch?,Device was found attached to a billboard TIME DELAY switch?
520,2014 SEP 07,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,"IED attack against railways, damaging steel power supports",,Osnova station: 2 IEDs detonated & 2 other were disposed,"IED attack against railways, damaging steel power supports Osnova station: 2 IEDs detonated & 2 other were disposed"
521,2014 SEP 07,UNKNOWN,0,0,Slovyansk ,DONETSK ,UKRAINE,Detonation inside a jewelry,,,Detonation inside a jewelry 
522,2014 SEP 05,HOAX/FALSE,0,0,Vladimir-Volynsk,VOLYN,UKRAINE,Calls reporting IED - First Responders action - no explosive,,"Custom posts ""Yagodin"" & ""Ustiluk""","Calls reporting IED - First Responders action - no explosive Custom posts ""Yagodin"" & ""Ustiluk"""
523,2014 SEP 05,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,Metro stations ñVokzalnayaî,Calls reporting IED - First Responders action - no explosive Metro stations ñVokzalnayaî
524,2014 SEP 03,UNKNOWN,0,0,Zanky,KHARKIV,UKRAINE,"IED attack against railways, damaging steel power supports",,,"IED attack against railways, damaging steel power supports "
525,2014 SEP 02,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Levoberezhnaya metro station,Call reporting IED - First Responders action - no explosive Levoberezhnaya metro station
526,2014 SEP 01,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Metro station ñVokzalnayaî,Call reporting IED - First Responders action - no explosive Metro station ñVokzalnayaî
527,2014 SEP 01,HOAX/FALSE,0,0,Odessa,ODESSA,UKRAINE,Call reporting IED - First Responders action - no explosive,,Odessa University,Call reporting IED - First Responders action - no explosive Odessa University
528,2014 AUG 30,HOAX/FALSE,0,0,Yalta,CRIMEA,UKRAINE,Call reporting IED - First Responders action - no explosive,,"""Yalta Intourist"" hotel, before a conference","Call reporting IED - First Responders action - no explosive ""Yalta Intourist"" hotel, before a conference"
529,2014 AUG 28,UNKNOWN,0,0,Donetsk,DONETSK,UKRAINE,Railway was damaged by a detonation,,,Railway was damaged by a detonation 
530,2014 AUG 28,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Teatralna metro station ,Call reporting IED - First Responders action - no explosive Teatralna metro station 
531,2014 AUG 27,UNKNOWN,0,0,Shostka,SUMY,UKRAINE,IED detonation against Police station,,,IED detonation against Police station 
532,2014 AUG 23,UNKNOWN,0,0,Zanky,KHARKIV,UKRAINE,IED attack against railroad,,,IED attack against railroad 
533,2014 AUG 22,CACHE/FOUND,0,0,Odessa,ODESSA,UKRAINE,Explosive device seized during house registry,,Detainee was planning an attack against a Lutheran church,Explosive device seized during house registry Detainee was planning an attack against a Lutheran church
534,2014 AUG 22,CACHE/FOUND,0,0,Kiev,KIEV,UKRAINE,IEDs seized in an apartment search.,,5 guys were detained. They prepared attacks against railway.,IEDs seized in an apartment search. 5 guys were detained. They prepared attacks against railway.
535,2014 AUG 17,CACHE/FOUND,0,0,Kharkiv,KHARKIV,UKRAINE,Explosives were seized. 6 guy group arrested.,,Suspects of explosion (August 3) in Kharkiv Tank Repair Plant,Explosives were seized. 6 guy group arrested. Suspects of explosion (August 3) in Kharkiv Tank Repair Plant
536,2014 AUG 15,UNKNOWN,0,0,Melitopol,ZAPORIZHYE,UKRAINE,IED attack against a bank office,,Kolomoisky PrivatBank office,IED attack against a bank office Kolomoisky PrivatBank office
537,2014 AUG 14,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,"Metro stations ñVok'zalnaî, ""Poshtova Ploshcha""","Call reporting IED - First Responders action - no explosive Metro stations ñVok'zalnaî, ""Poshtova Ploshcha"""
538,2014 AUG 13,CACHE/FOUND,0,0,Mikolayiv,MIKOLAYV,UKRAINE,A civilian transporting an IED was detained near military base,,"200 gr TNT block, safety fuze and detonator","A civilian transporting an IED was detained near military base 200 gr TNT block, safety fuze and detonator"
539,2014 AUG 12,CACHE/FOUND,0,0,Druzhkovka,DONETSK,UKRAINE,Civilian car loading explosives and weapons was seized,,29 Kg of TNT,Civilian car loading explosives and weapons was seized 29 Kg of TNT
540,2014 AUG 09,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Metro station ñArsenalnayaî ,Call reporting IED - First Responders action - no explosive Metro station ñArsenalnayaî 
